更新时间,#genre#
北京卫视,http://139.196.151.191:7549/rtp/239.45.3.229:5140$组播源
湖南卫视,http://111.61.236.247:9081/hls/24/index.m3u8$订阅源
湖南卫视,http://tx.stlyx.cn:5000/ysp/hunan$订阅源
湖南卫视,http://60.223.224.176:8888/newlive/live/hls/22/live.m3u8$订阅源
湖南卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000005000265024/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265024&livemode=1&stbId=no$订阅源
湖南卫视,http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000004000006692/1.m3u8?channel-id=bestzb&Contentid=5000000004000006692&livemode=1&stbId=3$订阅源
湖南卫视,http://36.35.16.98:9901/tsfile/live/0001_20.m3u8?key=txiptv&playlive=0&authid=0$订阅源
湖南卫视,http://39.98.201.151:9090/udp/225.1.8.132:8064$订阅源
湖南卫视,http://61.136.172.236:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
湖南卫视,http://110.177.146.152:888/rtp/239.1.1.28:8028$山西电信组播源
湖南卫视,http://60.164.128.167:8029/rtp/239.255.30.136:8231$甘肃电信组播源|1920x1080
湖南卫视,http://www.lebaobei.top:6868/rtp/239.255.30.136:8231$甘肃电信组播源|1920x1080
湖南卫视,http://139.196.151.191:2051/rtp/239.45.3.228:5140$上海电信组播源
湖南卫视,http://122.9.151.210:887/rtp/238.255.2.93:5999$贵州电信组播源
湖南卫视,http://123.56.129.203:4310/rtp/225.1.8.132:8064$北京电信组播源
湖南卫视,http://120.55.49.231:3095/rtp/233.50.201.103:5140$组播源
湖南卫视,http://139.196.151.191:6846/rtp/239.45.3.228:5140$组播源
东方卫视,http://aktv.top/AKTV/live/aktv3/null/AKTV.m3u8$订阅源|1920x1080
东方卫视,http://www.72444165.xyz:5005/itv/ystenlive/1000000005000265018$订阅源
东方卫视,http://36.35.16.98:9901/tsfile/live/0001_34.m3u8?key=txiptv&playlive=0&authid=0$订阅源
东方卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000005000265018/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265018&livemode=1&stbId=no$订阅源
东方卫视,http://60.223.224.176:8888/newlive/live/hls/19/live.m3u8$订阅源
东方卫视,http://123.182.60.29:9002/hls/41/index.m3u8$订阅源
东方卫视,http://123.166.61.70:8003/hls/22/index.m3u8$订阅源
东方卫视,http://59.173.243.210:9901/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
东方卫视,http://121.237.155.224:8800/rtp/239.49.1.32:6000$组播源|720x576
东方卫视,http://60.164.128.167:8029/rtp/239.255.30.130:8231$甘肃电信组播源|1920x1080
东方卫视,http://www.lebaobei.top:6868/rtp/239.255.30.130:8231$甘肃电信组播源|1920x1080
东方卫视,http://139.196.151.191:2051/rtp/239.45.3.146:5140$上海电信组播源
东方卫视,http://122.9.151.210:887/rtp/238.255.2.98:5999$贵州电信组播源
东方卫视,http://123.56.129.203:4310/rtp/225.1.8.147:8192$北京电信组播源
东方卫视,http://120.55.49.231:8617/rtp/233.50.201.68:5140$组播源
东方卫视,http://120.55.49.231:3095/rtp/233.50.201.125:5140$组播源
四川卫视,http://221.213.69.82:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
四川卫视,http://123.182.60.29:9002/hls/36/index.m3u8$订阅源
四川卫视,http://123.166.61.70:8003/hls/24/index.m3u8$订阅源
四川卫视,http://60.12.183.46:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
四川卫视,http://www.72444165.xyz:5005/itv/bestzb/5000000004000006119$订阅源
四川卫视,http://111.61.236.247:9081/hls/35/index.m3u8$订阅源
四川卫视,http://118.122.189.74:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
四川卫视,http://vod.hnqczh.cn:808/hls/36/index.m3u8$订阅源
四川卫视,http://110.177.146.152:888/rtp/239.1.1.29:8029$山西电信组播源
四川卫视,http://60.164.128.167:8029/rtp/239.255.30.91:8231$甘肃电信组播源|1920x1080
四川卫视,http://www.lebaobei.top:6868/rtp/239.255.30.91:8231$甘肃电信组播源|1920x1080
四川卫视,http://139.196.151.191:2051/rtp/239.45.1.83:5140$上海电信组播源
四川卫视,http://122.9.151.210:887/rtp/238.255.2.76:5999$贵州电信组播源
四川卫视,http://123.56.129.203:4310/rtp/225.1.8.142:8288$北京电信组播源
四川卫视,http://120.55.49.231:3095/rtp/233.50.201.139:5140$组播源
四川卫视,http://139.196.151.191:6846/rtp/239.45.1.83:5140$组播源
天津卫视,http://vod.hnqczh.cn:808/hls/26/index.m3u8$订阅源
天津卫视,http://120.238.84.44:9901/tsfile/live/1051_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
天津卫视,http://39.98.201.151:9090/udp/225.1.8.48:8044$订阅源
天津卫视,http://gslbservzqhsw.itv.cmvideo.cn/5000000004000006827/1.m3u8?channel-id=bestzb&Contentid=5000000004000006827&livemode=1&stbId=3$订阅源
天津卫视,http://202.100.46.58:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
天津卫视,http://www.72444165.xyz:5005/itv/ystenlive/1000000005000265026$订阅源
天津卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000005000265026/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265026&livemode=1&stbId=no$订阅源
天津卫视,http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/6000000001000009186/1.m3u8?channel-id=wasusyt&Contentid=6000000001000009186&livemode=1&stbId=3$订阅源
天津卫视,http://110.177.146.152:888/rtp/239.1.1.46:8046$山西电信组播源
天津卫视,http://60.164.128.167:8029/rtp/239.255.30.67:8231$甘肃电信组播源|1920x1080
天津卫视,http://www.lebaobei.top:6868/rtp/239.255.30.67:8231$甘肃电信组播源|1920x1080
天津卫视,http://139.196.151.191:2051/rtp/239.45.1.124:5140$上海电信组播源
天津卫视,http://122.9.151.210:887/rtp/238.255.2.99:5999$贵州电信组播源
天津卫视,http://123.56.129.203:4310/rtp/225.1.8.136:8144$北京电信组播源
天津卫视,http://120.55.49.231:8617/rtp/233.50.201.104:5140$组播源
天津卫视,http://139.196.151.191:6846/rtp/239.45.1.124:5140$组播源
安徽卫视,http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/6000000001000009954/1.m3u8?channel-id=wasusyt&Contentid=6000000001000009954&livemode=1&stbId=3$订阅源
安徽卫视,http://39.98.201.151:9090/udp/225.1.8.52:8064$订阅源
安徽卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000001000030159/1.m3u8?channel-id=ystenlive&Contentid=1000000001000030159&livemode=1&stbId=3$订阅源
安徽卫视,http://111.14.181.15:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
安徽卫视,http://39.98.201.151:9090/udp/225.1.8.135:8272$订阅源
安徽卫视,http://111.61.236.247:9081/hls/27/index.m3u8$订阅源
安徽卫视,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000001000030159/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000001000030159$订阅源
安徽卫视,http://113.57.93.165:9900/tsfile/live/0130_1.m3u8$订阅源
安徽卫视,http://110.177.146.152:888/rtp/239.1.1.44:8044$山西电信组播源
安徽卫视,http://60.164.128.167:8029/rtp/239.255.30.84:8231$甘肃电信组播源|1920x1080
安徽卫视,http://www.lebaobei.top:6868/rtp/239.255.30.84:8231$甘肃电信组播源|1920x1080
安徽卫视,http://139.196.151.191:2051/rtp/239.45.1.120:5140$上海电信组播源
安徽卫视,http://122.9.151.210:887/rtp/238.255.2.101:5999$贵州电信组播源
安徽卫视,http://123.56.129.203:4310/rtp/225.1.8.135:8272$北京电信组播源
安徽卫视,http://139.196.151.191:7549/rtp/239.45.1.120:5140$组播源
安徽卫视,http://120.55.49.231:3095/rtp/233.50.201.113:5140$组播源
山东卫视,http://58.48.37.158:1111/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山东卫视,http://60.12.183.46:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
山东卫视,http://39.98.201.151:9090/udp/225.1.8.138:8148$订阅源
山东卫视,http://211.101.247.19:6699/api/migu.php?type=hls&url=live-sdws$订阅源
山东卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000001000016568/index.m3u8?channel-id=ystenlive&Contentid=1000000001000016568&livemode=1&stbId=no$订阅源
山东卫视,http://39.98.201.151:9090/udp/225.1.8.50:8052$订阅源
山东卫视,http://111.61.236.247:9081/hls/31/index.m3u8$订阅源
山东卫视,http://123.129.70.178:9901/tsfile/live/0018_1.m3u8$订阅源
山东卫视,http://110.177.146.152:888/rtp/239.1.1.47:8047$山西电信组播源
山东卫视,http://60.164.128.167:8029/rtp/239.255.30.139:8231$甘肃电信组播源|1920x1080
山东卫视,http://www.lebaobei.top:6868/rtp/239.255.30.139:8231$甘肃电信组播源|1920x1080
山东卫视,http://139.196.151.191:2051/rtp/239.45.3.238:5140$上海电信组播源
山东卫视,http://122.9.151.210:887/rtp/238.255.2.97:5999$贵州电信组播源
山东卫视,http://123.56.129.203:4310/rtp/225.1.8.138:8148$北京电信组播源
山东卫视,http://120.55.49.231:8617/rtp/233.50.201.64:5140$组播源
山东卫视,http://139.196.151.191:6846/rtp/239.45.3.238:5140$组播源
深圳卫视,http://38.64.72.148:80/hls/modn/list/4007/playlist.m3u8$订阅源|1920x1080
深圳卫视,http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/6000000001000002116/1.m3u8?channel-id=wasusyt&Contentid=6000000001000002116&livemode=1&stbId=3$订阅源
深圳卫视,http://39.98.201.151:9090/udp/225.1.8.43:8020$订阅源
深圳卫视,http://202.100.46.58:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
深圳卫视,http://123.129.70.178:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
深圳卫视,http://39.98.201.151:9090/udp/225.1.8.145:9244$订阅源
深圳卫视,http://36.35.16.98:9901/tsfile/live/0001_22.m3u8?key=txiptv&playlive=0&authid=0$订阅源
深圳卫视,http://tx.stlyx.cn:5000/ysp/shenzhen$订阅源
深圳卫视,http://110.177.146.152:888/rtp/239.1.1.39:8039$山西电信组播源
深圳卫视,http://60.164.128.167:8029/rtp/239.255.30.135:8231$甘肃电信组播源|1920x1080
深圳卫视,http://www.lebaobei.top:6868/rtp/239.255.30.135:8231$甘肃电信组播源|1920x1080
深圳卫视,http://139.196.151.191:2051/rtp/239.45.3.231:5140$上海电信组播源
深圳卫视,http://122.9.151.210:887/rtp/238.255.2.61:5999$贵州电信组播源
深圳卫视,http://123.56.129.203:4310/rtp/225.1.8.145:9244$北京电信组播源
深圳卫视,http://120.55.49.231:3095/rtp/233.50.201.101:5140$组播源
深圳卫视,http://120.55.49.231:8617/rtp/233.50.201.101:5140$组播源
广东卫视,http://36.35.16.98:9901/tsfile/live/0001_27.m3u8?key=txiptv&playlive=0&authid=0$订阅源
广东卫视,http://116.117.106.155:8096/tsfile/live/0125_1.m3u8$订阅源
广东卫视,http://123.166.61.70:8003/hls/21/index.m3u8$订阅源
广东卫视,http://60.223.224.176:8888/newlive/live/hls/20/live.m3u8$订阅源
广东卫视,http://211.101.247.19:6699/api/migu.php?type=hls&url=gdws$订阅源
广东卫视,http://202.100.46.58:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
广东卫视,http://39.98.201.151:9090/udp/225.1.8.49:8048$订阅源
广东卫视,http://60.12.183.46:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
广东卫视,http://27.11.57.219:8004/rtp/225.0.4.84:7980$组播源|1920x1080
广东卫视,http://123.13.247.109:4000/rtp/225.1.4.166:1207$组播源|1920x1080
广东卫视,http://110.177.146.152:888/rtp/239.1.1.49:8049$山西电信组播源
广东卫视,http://60.164.128.167:8029/rtp/239.255.30.134:8231$甘肃电信组播源|1920x1080
广东卫视,http://www.lebaobei.top:6868/rtp/239.255.30.134:8231$甘肃电信组播源|1920x1080
广东卫视,http://139.196.151.191:2051/rtp/239.45.3.230:5140$上海电信组播源
广东卫视,http://122.9.151.210:887/rtp/238.255.2.59:5999$贵州电信组播源
广东卫视,http://123.56.129.203:4310/rtp/225.1.8.151:8132$北京电信组播源
广西卫视,http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000011000031118/1.m3u8?channel-id=bestzb&Contentid=5000000011000031118&livemode=1&stbId=3$订阅源
广西卫视,http://36.35.16.98:9901/tsfile/live/0001_9.m3u8?key=txiptv&playlive=0&authid=0$订阅源
广西卫视,http://58.48.37.158:1111/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
广西卫视,http://www.72444165.xyz:5005/itv/bestzb/5000000011000031118$订阅源
广西卫视,http://111.61.236.247:9081/hls/44/index.m3u8$订阅源
广西卫视,http://fangke.blueswords.com:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
广西卫视,http://110.53.52.63:8888/newlive/live/hls/25/live.m3u8$订阅源
广西卫视,http://116.9.204.242:9901/tsfile/live/0113_1.m3u8$订阅源
广西卫视,http://110.177.146.152:888/rtp/239.1.1.40:8040$山西电信组播源
广西卫视,http://60.164.128.167:8029/rtp/239.255.29.4:8231$甘肃电信组播源|1920x1080
广西卫视,http://www.lebaobei.top:6868/rtp/239.255.29.4:8231$甘肃电信组播源|1920x1080
广西卫视,http://139.196.151.191:2051/rtp/239.45.0.5:5140$上海电信组播源
广西卫视,http://122.9.151.210:887/rtp/238.255.2.64:5999$贵州电信组播源
广西卫视,http://123.56.129.203:4310/rtp/225.1.8.152:8300$北京电信组播源
广西卫视,http://120.55.49.231:8617/rtp/233.50.201.49:5140$组播源
广西卫视,http://139.196.151.191:6846/rtp/239.45.0.5:5140$组播源
江苏卫视,http://202.100.46.58:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
江苏卫视,http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/6000000001000014861/1.m3u8?channel-id=wasusyt&Contentid=6000000001000014861&livemode=1&stbId=3$订阅源
江苏卫视,http://60.223.224.176:8888/newlive/live/hls/21/live.m3u8$订阅源
江苏卫视,http://39.98.201.151:9090/udp/225.1.8.44:8028$订阅源
江苏卫视,http://www.72444165.xyz:5005/itv/ystenlive/1000000005000265030$订阅源
江苏卫视,http://39.98.201.151:9090/udp/225.1.8.134:8276$订阅源
江苏卫视,http://60.12.183.46:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
江苏卫视,http://211.101.247.19:6699/api/migu.php?type=hls&url=jsws$订阅源
江苏卫视,http://110.177.146.152:888/rtp/239.1.1.35:8035$山西电信组播源
江苏卫视,http://60.164.128.167:8029/rtp/239.255.30.131:8231$甘肃电信组播源|1920x1080
江苏卫视,http://www.lebaobei.top:6868/rtp/239.255.30.131:8231$甘肃电信组播源|1920x1080
江苏卫视,http://139.196.151.191:2051/rtp/239.45.3.177:5140$上海电信组播源
江苏卫视,http://122.9.151.210:887/rtp/238.255.2.104:5999$贵州电信组播源
江苏卫视,http://123.56.129.203:4310/rtp/225.1.8.134:8276$北京电信组播源
江苏卫视,http://120.55.49.231:3095/rtp/233.50.201.41:5140$组播源
江苏卫视,http://123.56.129.203:2604/rtp/225.1.8.134:8276$组播源
江西卫视,http://58.48.37.158:1111/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
江西卫视,http://vod.hnqczh.cn:808/hls/27/index.m3u8$订阅源
江西卫视,http://60.12.183.46:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
江西卫视,http://221.0.78.198:1681/hls/10247/index.m3u8$订阅源
江西卫视,http://211.101.247.19:6699/api/migu.php?type=hls&url=live-jxws$订阅源
江西卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000005000265032/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265032&livemode=1&stbId=no$订阅源
江西卫视,http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000006000268001/1.m3u8?channel-id=ystenlive&Contentid=1000000006000268001&livemode=1&stbId=3$订阅源
江西卫视,http://61.138.128.226:19901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
江西卫视,http://110.177.146.152:888/rtp/239.1.1.52:8052$山西电信组播源
江西卫视,http://60.164.128.167:8029/rtp/239.255.30.71:8231$甘肃电信组播源|1920x1080
江西卫视,http://www.lebaobei.top:6868/rtp/239.255.30.71:8231$甘肃电信组播源|1920x1080
江西卫视,http://139.196.151.191:2051/rtp/239.45.1.122:5140$上海电信组播源
江西卫视,http://122.9.151.210:887/rtp/238.255.2.94:5999$贵州电信组播源
江西卫视,http://123.56.129.203:4310/rtp/225.1.1.9:8164$北京电信组播源
江西卫视,http://123.56.129.203:2604/rtp/225.1.1.9:8164$组播源
江西卫视,http://139.196.151.191:7549/rtp/239.45.1.122:5140$组播源
河北卫视,http://tv.pull.hebtv.com/jishi/weishipindao.flv?t=2510710360&k=689e494c226aa7038632a897aa3dbd27$订阅源|960x540
河北卫视,http://60.12.183.46:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
河北卫视,http://36.35.16.98:9901/tsfile/live/0001_31.m3u8?key=txiptv&playlive=0&authid=0$订阅源
河北卫视,http://61.136.67.238:50085/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
河北卫视,http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000006000040016/1.m3u8?channel-id=bestzb&Contentid=5000000006000040016&livemode=1&stbId=3$订阅源
河北卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000006000040016/index.m3u8?channel-id=bestzb&Contentid=5000000006000040016&livemode=1&stbId=no$订阅源
河北卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1.m3u8?channel-id=bestzb&Contentid=5000000006000040016&livemode=1&stbId=3$订阅源
河北卫视,http://39.98.201.151:9090/udp/225.1.8.76:8002$订阅源
河北卫视,http://110.177.146.152:888/rtp/239.1.1.48:8048$山西电信组播源
河北卫视,http://60.164.128.167:8029/rtp/239.255.30.85:8231$甘肃电信组播源|1920x1080
河北卫视,http://www.lebaobei.top:6868/rtp/239.255.30.85:8231$甘肃电信组播源|1920x1080
河北卫视,http://139.196.151.191:2051/rtp/239.45.1.44:5140$上海电信组播源
河北卫视,http://122.9.151.210:887/rtp/238.255.2.77:5999$贵州电信组播源
河北卫视,http://123.56.129.203:4310/rtp/225.1.8.150:8292$北京电信组播源
河北卫视,http://139.196.151.191:6846/rtp/239.45.1.44:5140$组播源
河北卫视,http://139.196.151.191:7549/rtp/239.45.1.44:5140$组播源
河南卫视,http://49.232.131.30:99/dxxw.php?id=hnws$订阅源|1920x1080
河南卫视,http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000011000031119/1.m3u8?channel-id=bestzb&Contentid=5000000011000031119&livemode=1&stbId=3$订阅源
河南卫视,http://60.223.224.176:8888/newlive/live/hls/32/live.m3u8$订阅源
河南卫视,http://60.12.183.46:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
河南卫视,http://211.101.247.19:6699/api/migu.php?type=hls&url=live-hnws$订阅源
河南卫视,http://61.136.172.236:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
河南卫视,http://111.61.236.247:9081/hls/33/index.m3u8$订阅源
河南卫视,http://123.166.61.70:8003/hls/52/index.m3u8$订阅源
河南卫视,http://43217878.xyz:5566/rtp/239.16.20.21:10210$组播源|1920x1080
河南卫视,http://110.177.146.152:888/rtp/239.1.1.34:8034$山西电信组播源
河南卫视,http://60.164.128.167:8029/rtp/239.255.29.3:8231$甘肃电信组播源|1920x1080
河南卫视,http://www.lebaobei.top:6868/rtp/239.255.29.3:8231$甘肃电信组播源|1920x1080
河南卫视,http://139.196.151.191:2051/rtp/239.45.0.3:5140$上海电信组播源
河南卫视,http://122.9.151.210:887/rtp/238.255.2.74:5999$贵州电信组播源
河南卫视,http://123.56.129.203:4310/rtp/225.1.8.140:8128$北京电信组播源
河南卫视,http://139.196.151.191:6846/rtp/239.45.0.3:5140$组播源
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8$订阅源|1920x1080
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8?$订阅源|1920x1080
浙江卫视,http://36.35.16.98:9901/tsfile/live/0001_24.m3u8?key=txiptv&playlive=0&authid=0$订阅源
浙江卫视,http://111.61.236.247:9081/hls/25/index.m3u8$订阅源
浙江卫视,http://221.0.78.198:1681/hls/10231/index.m3u8$订阅源
浙江卫视,http://39.98.201.151:9090/udp/225.1.8.46:8036$订阅源
浙江卫视,http://123.182.60.29:9002/hls/26/index.m3u8$订阅源
浙江卫视,http://fangke.blueswords.com:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
浙江卫视,http://110.177.146.152:888/rtp/239.1.1.38:8038$山西电信组播源
浙江卫视,http://60.164.128.167:8029/rtp/239.255.30.132:8231$甘肃电信组播源|1920x1080
浙江卫视,http://www.lebaobei.top:6868/rtp/239.255.30.132:8231$甘肃电信组播源|1920x1080
浙江卫视,http://139.196.151.191:2051/rtp/239.45.3.178:5140$上海电信组播源
浙江卫视,http://122.9.151.210:887/rtp/238.255.2.100:5999$贵州电信组播源
浙江卫视,http://123.56.129.203:4310/rtp/225.1.8.133:8284$北京电信组播源
浙江卫视,http://123.56.129.203:2604/rtp/225.1.8.133:8284$组播源
浙江卫视,http://139.196.151.191:6846/rtp/239.45.3.178:5140$组播源
海南卫视,http://39.98.201.151:9090/udp/225.1.8.158:8304$订阅源
海南卫视,http://59.173.243.210:9901/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
海南卫视,http://123.166.61.70:8003/hls/63/index.m3u8$订阅源
海南卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1.m3u8?channel-id=bestzb&Contentid=5000000004000006211&livemode=1&stbId=3$订阅源
海南卫视,http://vod.hnqczh.cn:808/hls/31/index.m3u8$订阅源
海南卫视,http://211.101.247.19:6699/api/migu.php?type=hls&url=hinws$订阅源
海南卫视,http://www.72444165.xyz:5005/itv/bestzb/5000000004000006211$订阅源
海南卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000004000006211/index.m3u8?channel-id=bestzb&Contentid=5000000004000006211&livemode=1&stbId=no$订阅源
海南卫视,http://110.177.146.152:888/rtp/239.1.1.55:8055$山西电信组播源
海南卫视,http://60.164.128.167:8029/rtp/239.255.30.99:8231$甘肃电信组播源|1920x1080
海南卫视,http://www.lebaobei.top:6868/rtp/239.255.30.99:8231$甘肃电信组播源|1920x1080
海南卫视,http://139.196.151.191:2051/rtp/239.45.1.81:5140$上海电信组播源
海南卫视,http://122.9.151.210:887/rtp/238.255.2.58:5999$贵州电信组播源
海南卫视,http://123.56.129.203:4310/rtp/225.1.8.158:8304$北京电信组播源
海南卫视,http://120.55.49.231:8617/rtp/233.50.201.55:5140$组播源
海南卫视,http://120.55.49.231:3095/rtp/233.50.201.55:5140$组播源
湖北卫视,http://110.7.128.156:8096/tsfile/live/0132_1.m3u8$订阅源|720x576
湖北卫视,http://123.129.70.178:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
湖北卫视,http://211.101.247.19:6699/api/migu.php?type=hls&url=hubws$订阅源
湖北卫视,http://123.182.60.29:9002/hls/40/index.m3u8$订阅源
湖北卫视,http://211.101.247.19:6699/api/migu.php?type=hls&url=live-hubws$订阅源
湖北卫视,http://61.136.67.238:50085/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
湖北卫视,http://39.98.201.151:9090/udp/225.1.8.146:8136$订阅源
湖北卫视,http://vod.hnqczh.cn:808/hls/33/index.m3u8$订阅源
湖北卫视,http://110.177.146.152:888/rtp/239.1.1.32:8032$山西电信组播源
湖北卫视,http://60.164.128.167:8029/rtp/239.255.30.138:8231$甘肃电信组播源|1920x1080
湖北卫视,http://www.lebaobei.top:6868/rtp/239.255.30.138:8231$甘肃电信组播源|1920x1080
湖北卫视,http://139.196.151.191:2051/rtp/239.45.3.239:5140$上海电信组播源
湖北卫视,http://122.9.151.210:887/rtp/238.255.2.102:5999$贵州电信组播源
湖北卫视,http://123.56.129.203:4310/rtp/225.1.8.146:8136$北京电信组播源
湖北卫视,http://120.55.49.231:8617/rtp/233.50.201.114:5140$组播源
湖北卫视,http://123.56.129.203:2604/rtp/225.1.8.146:8136$组播源
山西卫视,http://39.98.201.151:9090/udp/225.1.8.155:8172$订阅源
山西卫视,http://219.147.200.9:18080/newlive/live/hls/40/live.m3u8$订阅源
山西卫视,http://60.223.224.176:8888/newlive/live/hls/43/live.m3u8$订阅源
山西卫视,http://118.122.189.74:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山西卫视,http://61.138.128.226:19901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山西卫视,http://111.61.236.247:9081/hls/47/index.m3u8$订阅源
山西卫视,http://220.249.114.102:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山西卫视,http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000002000021220/1.m3u8?channel-id=ystenlive&Contentid=1000000002000021220&livemode=1&stbId=3$订阅源
山西卫视,http://110.177.146.152:888/rtp/239.1.1.1:8001$山西电信组播源
山西卫视,http://139.196.151.191:2051/rtp/239.45.1.229:5140$上海电信组播源
山西卫视,http://122.9.151.210:887/rtp/238.255.2.71:5999$贵州电信组播源
山西卫视,http://123.56.129.203:4310/rtp/225.1.8.155:8172$北京电信组播源
山西卫视,http://120.55.49.231:3095/rtp/233.50.201.51:5140$组播源
山西卫视,http://120.55.49.231:6519/rtp/233.50.201.51:5140$组播源
山西卫视,http://120.55.49.231:8617/rtp/233.50.201.51:5140$组播源
山西卫视,http://139.196.151.191:6846/rtp/239.45.1.229:5140$组播源
东南卫视,http://60.12.183.46:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
东南卫视,http://123.182.60.29:9002/hls/29/index.m3u8$订阅源
东南卫视,http://www.72444165.xyz:5005/itv/ystenlive/1000000005000265033$订阅源
东南卫视,http://vod.hnqczh.cn:808/hls/30/index.m3u8$订阅源
东南卫视,http://123.166.61.70:8003/hls/53/index.m3u8$订阅源
东南卫视,http://221.213.69.82:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
东南卫视,http://123.129.70.178:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
东南卫视,http://60.12.183.46:9901/tsfile/live/0131_1.m3u8$订阅源
东南卫视,http://110.177.146.152:888/rtp/239.1.1.33:8033$山西电信组播源
东南卫视,http://60.164.128.167:8029/rtp/239.255.30.86:8231$甘肃电信组播源|1920x1080
东南卫视,http://www.lebaobei.top:6868/rtp/239.255.30.86:8231$甘肃电信组播源|1920x1080
